Generated from SelSteering2DScan.iob
number of ions = 1
Bender = 920V
SEL focus = -1870V
Ypos,Zpos,Sel_x,Sel_z,IonPosition
33.133333333333, 33.133333333333, 21, 45, 17.614178370566
33.133333333333, 33.133333333333, 27, -45, 17.837614958919
33.133333333333, 33.133333333333, 27, -39, 17.828737385657
33.133333333333, 33.133333333333, 27, -33, 17.312054273845
33.133333333333, 33.133333333333, 27, -27, 13.62318606525
33.133333333333, 33.133333333333, 27, -21, 11.393034659964
33.133333333333, 33.133333333333, 27, -15, 9.7796094198732
33.133333333333, 33.133333333333, 27, -9, 9.1154340589188
33.133333333333, 33.133333333333, 27, -3, 9.6022304114916
33.133333333333, 33.133333333333, 27, 3, 11.091592501644
33.133333333333, 33.133333333333, 27, 9, 13.248448601448
33.133333333333, 33.133333333333, 27, 15, 16.855048413065
33.133333333333, 33.133333333333, 27, 21, 17.967764043619
33.133333333333, 33.133333333333, 27, 27, 17.56939745656
33.133333333333, 33.133333333333, 27, 33, 17.769858952642
33.133333333333, 33.133333333333, 27, 39, 17.557790086165
33.133333333333, 33.133333333333, 27, 45, 17.912814106048
33.133333333333, 33.133333333333, 33, -45, 17.539157516396
33.133333333333, 33.133333333333, 33, -39, 17.852229616293
33.133333333333, 33.133333333333, 33, -33, 17.848579373931
33.133333333333, 33.133333333333, 33, -27, 17.073639652755
33.133333333333, 33.133333333333, 33, -21, 15.099748558615
33.133333333333, 33.133333333333, 33, -15, 12.894724859919
33.133333333333, 33.133333333333, 33, -9, 12.397968844704
33.133333333333, 33.133333333333, 33, -3, 12.757739681636
33.133333333333, 33.133333333333, 33, 3, 13.909021499101
33.133333333333, 33.133333333333, 33, 9, 16.721633100545
33.133333333333, 33.133333333333, 33, 15, 17.944365423958
33.133333333333, 33.133333333333, 33, 21, 17.768491310083
33.133333333333, 33.133333333333, 33, 27, 18.04238361264
33.133333333333, 33.133333333333, 33, 33, 18.019100126339
33.133333333333, 33.133333333333, 33, 39, 17.632872771548
33.133333333333, 33.133333333333, 33, 45, 17.888819160912
33.133333333333, 33.133333333333, 39, -45, 17.882940331971
33.133333333333, 33.133333333333, 39, -39, 17.892441565209
33.133333333333, 33.133333333333, 39, -33, 17.638669634559
33.133333333333, 33.133333333333, 39, -27, 17.946783465376
33.133333333333, 33.133333333333, 39, -21, 17.799385656871
33.133333333333, 33.133333333333, 39, -15, 17.138091144139
33.133333333333, 33.133333333333, 39, -9, 16.713424653118
33.133333333333, 33.133333333333, 39, -3, 17.017413112365
33.133333333333, 33.133333333333, 39, 3, 17.824816234974
33.133333333333, 33.133333333333, 39, 9, 17.901638260965
33.133333333333, 33.133333333333, 39, 15, 17.846512365392
33.133333333333, 33.133333333333, 39, 21, 18.023655149723
33.133333333333, 33.133333333333, 39, 27, 17.674011635512
33.133333333333, 33.133333333333, 39, 33, 17.850378581845
33.133333333333, 33.133333333333, 39, 39, 17.841065425123
33.133333333333, 33.133333333333, 39, 45, 17.973484399309
33.133333333333, 33.133333333333, 45, -45, 17.777431334742
33.133333333333, 33.133333333333, 45, -39, 17.796690408463
33.133333333333, 33.133333333333, 45, -33, 17.766854158877
33.133333333333, 33.133333333333, 45, -27, 17.782645319119
33.133333333333, 33.133333333333, 45, -21, 17.711950421301
33.133333333333, 33.133333333333, 45, -15, 17.455908301173
33.133333333333, 33.133333333333, 45, -9, 17.924801571565
33.133333333333, 33.133333333333, 45, -3, 17.916886207444
33.133333333333, 33.133333333333, 45, 3, 17.852318943036
33.133333333333, 33.133333333333, 45, 9, 17.98477391109
33.133333333333, 33.133333333333, 45, 15, 17.899423651147
33.133333333333, 33.133333333333, 45, 21, 17.615373269419
33.133333333333, 33.133333333333, 45, 27, 17.924431118302
33.133333333333, 33.133333333333, 45, 33, 17.701788337977
33.133333333333, 33.133333333333, 45, 39, 17.554205338209
33.133333333333, 33.133333333333, 45, 45, 17.760726601253
33.133333333333, 33.666666666667, -45, -45, 17.671783612948
33.133333333333, 33.666666666667, -45, -39, 17.686221867409
33.133333333333, 33.666666666667, -45, -33, 17.574732446188
33.133333333333, 33.666666666667, -45, -27, 17.767896547962
33.133333333333, 33.666666666667, -45, -21, 17.484231940094
33.133333333333, 33.666666666667, -45, -15, 17.877913989606
33.133333333333, 33.666666666667, -45, -9, 17.407927291528
33.133333333333, 33.666666666667, -45, -3, 17.665490756817
33.133333333333, 33.666666666667, -45, 3, 17.642733258452
33.133333333333, 33.666666666667, -45, 9, 17.836766243591
33.133333333333, 33.666666666667, -45, 15, 17.71284136755
33.133333333333, 33.666666666667, -45, 21, 17.733455019823
33.133333333333, 33.666666666667, -45, 27, 17.861175500503
33.133333333333, 33.666666666667, -45, 33, 17.93785975013
33.133333333333, 33.666666666667, -45, 39, 17.708248235518
33.133333333333, 33.666666666667, -45, 45, 17.834298563927
33.133333333333, 33.666666666667, -39, -45, 17.495502854329
33.133333333333, 33.666666666667, -39, -39, 17.572558284943
33.133333333333, 33.666666666667, -39, -33, 17.606504966991
33.133333333333, 33.666666666667, -39, -27, 17.652343368781
33.133333333333, 33.666666666667, -39, -21, 17.770170476997
33.133333333333, 33.666666666667, -39, -15, 17.656322147439
33.133333333333, 33.666666666667, -39, -9, 17.449454962702
33.133333333333, 33.666666666667, -39, -3, 17.663824982493
33.133333333333, 33.666666666667, -39, 3, 17.656858389978
33.133333333333, 33.666666666667, -39, 9, 17.413886953172
33.133333333333, 33.666666666667, -39, 15, 17.906747358166
33.133333333333, 33.666666666667, -39, 21, 17.52304675561
33.133333333333, 33.666666666667, -39, 27, 17.775261681472
33.133333333333, 33.666666666667, -39, 33, 17.507956574689
33.133333333333, 33.666666666667, -39, 39, 17.838120651415
33.133333333333, 33.666666666667, -39, 45, 17.516248582397
33.133333333333, 33.666666666667, -33, -45, 17.625099826198
33.133333333333, 33.666666666667, -33, -39, 17.540147188617
33.133333333333, 33.666666666667, -33, -33, 17.812128717197
33.133333333333, 33.666666666667, -33, -27, 17.687878317703
33.133333333333, 33.666666666667, -33, -21, 17.61045155867
33.133333333333, 33.666666666667, -33, -15, 17.692865918425
33.133333333333, 33.666666666667, -33, -9, 17.507071905061
33.133333333333, 33.666666666667, -33, -3, 17.661782622196
33.133333333333, 33.666666666667, -33, 3, 17.680862583309
33.133333333333, 33.666666666667, -33, 9, 17.537903155173
33.133333333333, 33.666666666667, -33, 15, 17.661975266188
33.133333333333, 33.666666666667, -33, 21, 17.980870761574
33.133333333333, 33.666666666667, -33, 27, 17.843380416365
33.133333333333, 33.666666666667, -33, 33, 17.707198223723
33.133333333333, 33.666666666667, -33, 39, 17.518139456669
33.133333333333, 33.666666666667, -33, 45, 17.59592428577
33.133333333333, 33.666666666667, -27, -45, 17.824666973568
33.133333333333, 33.666666666667, -27, -39, 17.650853279986
33.133333333333, 33.666666666667, -27, -33, 17.703959396769
33.133333333333, 33.666666666667, -27, -27, 17.797062152651
33.133333333333, 33.666666666667, -27, -21, 17.610213148107
33.133333333333, 33.666666666667, -27, -15, 17.444275139709
33.133333333333, 33.666666666667, -27, -9, 17.591134853221
33.133333333333, 33.666666666667, -27, -3, 17.659192530378
33.133333333333, 33.666666666667, -27, 3, 17.72277233392
33.133333333333, 33.666666666667, -27, 9, 17.733540015757
33.133333333333, 33.666666666667, -27, 15, 17.541840617342
33.133333333333, 33.666666666667, -27, 21, 17.859710684191
33.133333333333, 33.666666666667, -27, 27, 17.721593614952
33.133333333333, 33.666666666667, -27, 33, 17.52214821684
33.133333333333, 33.666666666667, -27, 39, 17.419314791924
33.133333333333, 33.666666666667, -27, 45, 17.744712001282
33.133333333333, 33.666666666667, -21, -45, 17.979936154922
33.133333333333, 33.666666666667, -21, -39, 17.672048062751
33.133333333333, 33.666666666667, -21, -33, 17.690244857826
33.133333333333, 33.666666666667, -21, -27, 17.544159304765
33.133333333333, 33.666666666667, -21, -21, 17.891953373747
33.133333333333, 33.666666666667, -21, -15, 17.896124442341
33.133333333333, 33.666666666667, -21, -9, 17.624463105362
33.133333333333, 33.666666666667, -21, -3, 17.370132076353
33.133333333333, 33.666666666667, -21, 3, 17.799762477303
33.133333333333, 33.666666666667, -21, 9, 17.536131607495
33.133333333333, 33.666666666667, -21, 15, 17.638317713899
33.133333333333, 33.666666666667, -21, 21, 17.906237236846
33.133333333333, 33.666666666667, -21, 27, 17.528103214535
33.133333333333, 33.666666666667, -21, 33, 17.655492130174
33.133333333333, 33.666666666667, -21, 39, 17.616738291862
33.133333333333, 33.666666666667, -21, 45, 17.852740368992
33.133333333333, 33.666666666667, -15, -45, 17.595089284215
33.133333333333, 33.666666666667, -15, -39, 17.668813546475
33.133333333333, 33.666666666667, -15, -33, 17.461925887658
33.133333333333, 33.666666666667, -15, -27, 17.749169436511
33.133333333333, 33.666666666667, -15, -21, 17.146047396462
33.133333333333, 33.666666666667, -15, -15, 15.340530521022
33.133333333333, 33.666666666667, -15, -9, 13.271465595285
33.133333333333, 33.666666666667, -15, -3, 12.977651255132
33.133333333333, 33.666666666667, -15, 3, 13.51052680197
33.133333333333, 33.666666666667, -15, 9, 15.799618550916
33.133333333333, 33.666666666667, -15, 15, 17.552966731463
33.133333333333, 33.666666666667, -15, 21, 17.537711695984
33.133333333333, 33.666666666667, -15, 27, 17.559195973739
33.133333333333, 33.666666666667, -15, 33, 17.615371968042
33.133333333333, 33.666666666667, -15, 39, 17.447887946629
33.133333333333, 33.666666666667, -15, 45, 17.967374009407
33.133333333333, 33.666666666667, -9, -45, 17.872286375279
33.133333333333, 33.666666666667, -9, -39, 17.732118736428
33.133333333333, 33.666666666667, -9, -33, 17.816318299185
33.133333333333, 33.666666666667, -9, -27, 17.114135739255
33.133333333333, 33.666666666667, -9, -21, 13.523906884593
33.133333333333, 33.666666666667, -9, -15, 11.469960412605
33.133333333333, 33.666666666667, -9, -9, 10.101066550552
33.133333333333, 33.666666666667, -9, -3, 9.712433279542
33.133333333333, 33.666666666667, -9, 3, 10.4137947721
33.133333333333, 33.666666666667, -9, 9, 12.014760016377
33.133333333333, 33.666666666667, -9, 15, 14.213308419316
33.133333333333, 33.666666666667, -9, 21, 17.749018300116
33.133333333333, 33.666666666667, -9, 27, 17.641187396937
33.133333333333, 33.666666666667, -9, 33, 17.978246179635
33.133333333333, 33.666666666667, -9, 39, 17.817846542139
33.133333333333, 33.666666666667, -9, 45, 17.585803037569
33.133333333333, 33.666666666667, -3, -45, 17.805989222632
33.133333333333, 33.666666666667, -3, -39, 17.977582002864
33.133333333333, 33.666666666667, -3, -33, 17.75960724213
33.133333333333, 33.666666666667, -3, -27, 15.251845217815
33.133333333333, 33.666666666667, -3, -21, 11.40988452694
33.133333333333, 33.666666666667, -3, -15, 8.8796540103426
33.133333333333, 33.666666666667, -3, -9, 7.0224929872559
33.133333333333, 33.666666666667, -3, -3, 6.4493890493014
33.133333333333, 33.666666666667, -3, 3, 7.4622165912949
33.133333333333, 33.666666666667, -3, 9, 9.5683717720474
33.133333333333, 33.666666666667, -3, 15, 12.213649472086
33.133333333333, 33.666666666667, -3, 21, 16.148105328336
33.133333333333, 33.666666666667, -3, 27, 17.777858800957
33.133333333333, 33.666666666667, -3, 33, 17.866173275833
33.133333333333, 33.666666666667, -3, 39, 17.568529136433
33.133333333333, 33.666666666667, -3, 45, 17.897534294621
33.133333333333, 33.666666666667, 3, -45, 17.519669142353
33.133333333333, 33.666666666667, 3, -39, 17.546036063823
33.133333333333, 33.666666666667, 3, -33, 17.472544991943
33.133333333333, 33.666666666667, 3, -27, 13.117423992748
33.133333333333, 33.666666666667, 3, -21, 9.9441728143395
33.133333333333, 33.666666666667, 3, -15, 6.8947896120164
33.133333333333, 33.666666666667, 3, -9, 4.241086873809
33.133333333333, 33.666666666667, 3, -3, 3.1986031567511
33.133333333333, 33.666666666667, 3, 3, 4.9272697265172
33.133333333333, 33.666666666667, 3, 9, 7.7513178579406
33.133333333333, 33.666666666667, 3, 15, 10.845725057982
33.133333333333, 33.666666666667, 3, 21, 14.034475395616
33.133333333333, 33.666666666667, 3, 27, 17.660586901441
33.133333333333, 33.666666666667, 3, 33, 17.510328088843
33.133333333333, 33.666666666667, 3, 39, 17.928594891473
33.133333333333, 33.666666666667, 3, 45, 17.86100304272
33.133333333333, 33.666666666667, 9, -45, 17.581365351657
33.133333333333, 33.666666666667, 9, -39, 17.579474085812
33.133333333333, 33.666666666667, 9, -33, 17.141681742045
33.133333333333, 33.666666666667, 9, -27, 12.734084799059
33.133333333333, 33.666666666667, 9, -21, 9.4338623651037
33.133333333333, 33.666666666667, 9, -15, 6.1337079178085
33.133333333333, 33.666666666667, 9, -9, 2.834401874204
33.133333333333, 33.666666666667, 9, -3, 0.48333614310726
33.133333333333, 33.666666666667, 9, 3, 3.7701628672968
33.133333333333, 33.666666666667, 9, 9, 7.0669877419641
33.133333333333, 33.666666666667, 9, 15, 10.3624158431
33.133333333333, 33.666666666667, 9, 21, 13.660109918118
33.133333333333, 33.666666666667, 9, 27, 17.56245151421
33.133333333333, 33.666666666667, 9, 33, 17.560160512802
33.133333333333, 33.666666666667, 9, 39, 17.558623478665
33.133333333333, 33.666666666667, 9, 45, 17.557552105856
33.133333333333, 33.666666666667, 15, -45, 17.501756091498
33.133333333333, 33.666666666667, 15, -39, 17.604385433658
33.133333333333, 33.666666666667, 15, -33, 17.515627825608
33.133333333333, 33.666666666667, 15, -27, 13.178009553995
33.133333333333, 33.666666666667, 15, -21, 10.025799042668
33.133333333333, 33.666666666667, 15, -15, 7.0078138135058
33.133333333333, 33.666666666667, 15, -9, 4.4131178934011
33.133333333333, 33.666666666667, 15, -3, 3.407079415431
33.133333333333, 33.666666666667, 15, 3, 5.0513407857456
33.133333333333, 33.666666666667, 15, 9, 7.8182173135338
33.133333333333, 33.666666666667, 15, 15, 10.883949311742
33.133333333333, 33.666666666667, 15, 21, 14.055456882135
33.133333333333, 33.666666666667, 15, 27, 17.598949373065
33.133333333333, 33.666666666667, 15, 33, 17.551712905034
33.133333333333, 33.666666666667, 15, 39, 17.526961075247
33.133333333333, 33.666666666667, 15, 45, 17.513531961043
33.133333333333, 33.666666666667, 21, -45, 17.75243647522
33.133333333333, 33.666666666667, 21, -39, 18.034004586665
33.133333333333, 33.666666666667, 21, -33, 18.044480188381
33.133333333333, 33.666666666667, 21, -27, 15.353452884016
33.133333333333, 33.666666666667, 21, -21, 11.551513760058
33.133333333333, 33.666666666667, 21, -15, 9.0553097276782
33.133333333333, 33.666666666667, 21, -9, 7.2332172754433
33.133333333333, 33.666666666667, 21, -3, 6.6615278352213
33.133333333333, 33.666666666667, 21, 3, 7.6284984391899
33.133333333333, 33.666666666667, 21, 9, 9.6791056385753
33.133333333333, 33.666666666667, 21, 15, 12.283268141191
33.133333333333, 33.666666666667, 21, 21, 16.174672545895
33.133333333333, 33.666666666667, 21, 27, 17.708945335132
33.133333333333, 33.666666666667, 21, 33, 17.455270018755
33.133333333333, 33.666666666667, 21, 39, 17.812636206425
33.133333333333, 33.666666666667, 21, 45, 17.715550693709
33.133333333333, 33.666666666667, 27, -45, 17.72102121621
33.133333333333, 33.666666666667, 27, -39, 17.764994846398
33.133333333333, 33.666666666667, 27, -33, 17.502277096377
33.133333333333, 33.666666666667, 27, -27, 17.2503466722
33.133333333333, 33.666666666667, 27, -21, 13.703208360765
33.133333333333, 33.666666666667, 27, -15, 11.675044593018
33.133333333333, 33.666666666667, 27, -9, 10.322331379151
33.133333333333, 33.666666666667, 27, -3, 9.9264228259914
33.133333333333, 33.666666666667, 27, 3, 10.59386135298
33.133333333333, 33.666666666667, 27, 9, 12.147317880731
33.133333333333, 33.666666666667, 27, 15, 15.256735092648
33.133333333333, 33.666666666667, 27, 21, 17.477325512731
33.133333333333, 33.666666666667, 27, 27, 17.690053933064
33.133333333333, 33.666666666667, 27, 33, 17.679901253408
33.133333333333, 33.666666666667, 27, 39, 17.857068998466
33.133333333333, 33.666666666667, 27, 45, 17.624781979839
33.133333333333, 33.666666666667, 33, -45, 17.815295337859
33.133333333333, 33.666666666667, 33, -39, 17.840524879734
33.133333333333, 33.666666666667, 33, -33, 17.601218421247
33.133333333333, 33.666666666667, 33, -27, 17.827068696664
33.133333333333, 33.666666666667, 33, -21, 17.336572631907
33.133333333333, 33.666666666667, 33, -15, 15.545069929237
33.133333333333, 33.666666666667, 33, -9, 13.501843317197
33.133333333333, 33.666666666667, 33, -3, 13.196475231845
33.133333333333, 33.666666666667, 33, 3, 13.699593584712
33.133333333333, 33.666666666667, 33, 9, 15.92219825296
33.133333333333, 33.666666666667, 33, 15, 17.648468201583
33.133333333333, 33.666666666667, 33, 21, 18.008729439731
33.133333333333, 33.666666666667, 33, 27, 17.857520238563
33.133333333333, 33.666666666667, 33, 33, 17.801033359599
33.133333333333, 33.666666666667, 33, 39, 17.957777670882
33.133333333333, 33.666666666667, 33, 45, 17.695848704497
33.133333333333, 33.666666666667, 39, -45, 17.932562138325
33.133333333333, 33.666666666667, 39, -39, 17.927269716786
33.133333333333, 33.666666666667, 39, -33, 17.837311206104
33.133333333333, 33.666666666667, 39, -27, 17.68175445715
33.133333333333, 33.666666666667, 39, -21, 17.936579203866
33.133333333333, 33.666666666667, 39, -15, 17.505946674519
33.133333333333, 33.666666666667, 39, -9, 17.723833494565
33.133333333333, 33.666666666667, 39, -3, 17.487652643566
33.133333333333, 33.666666666667, 39, 3, 17.721055304306
33.133333333333, 33.666666666667, 39, 9, 18.001933011763
33.133333333333, 33.666666666667, 39, 15, 18.028886828123
33.133333333333, 33.666666666667, 39, 21, 17.792207085887
33.133333333333, 33.666666666667, 39, 27, 18.000137371629
33.133333333333, 33.666666666667, 39, 33, 17.594066487627
33.133333333333, 33.666666666667, 39, 39, 17.759002940043
33.133333333333, 33.666666666667, 39, 45, 17.885137370253
33.133333333333, 33.666666666667, 45, -45, 17.725722353423
33.133333333333, 33.666666666667, 45, -39, 17.84734451231
33.133333333333, 33.666666666667, 45, -33, 17.884014484956
33.133333333333, 33.666666666667, 45, -27, 17.903810841054
33.133333333333, 33.666666666667, 45, -21, 17.463027327438
33.133333333333, 33.666666666667, 45, -15, 17.773924891907
33.133333333333, 33.666666666667, 45, -9, 17.902137794203
33.133333333333, 33.666666666667, 45, -3, 17.481394107896
33.133333333333, 33.666666666667, 45, 3, 17.532544772647
33.133333333333, 33.666666666667, 45, 9, 18.010376114281
33.133333333333, 33.666666666667, 45, 15, 17.658939776629
33.133333333333, 33.666666666667, 45, 21, 18.006541862051
33.133333333333, 33.666666666667, 45, 27, 17.680795511487
33.133333333333, 33.666666666667, 45, 33, 17.947683266704
33.133333333333, 33.666666666667, 45, 39, 17.706766673119
33.133333333333, 33.666666666667, 45, 45, 17.569818660063
33.133333333333, 34.2, -45, -45, 17.743508597704
33.133333333333, 34.2, -45, -39, 17.659078422395
33.133333333333, 34.2, -45, -33, 17.861524194146
33.133333333333, 34.2, -45, -27, 17.622740946381
33.133333333333, 34.2, -45, -21, 17.832066702155
33.133333333333, 34.2, -45, -15, 17.60877724826
33.133333333333, 34.2, -45, -9, 17.566898459584
33.133333333333, 34.2, -45, -3, 17.732691283903
33.133333333333, 34.2, -45, 3, 17.625225991752
33.133333333333, 34.2, -45, 9, 17.748508959122
33.133333333333, 34.2, -45, 15, 17.573310692899
33.133333333333, 34.2, -45, 21, 17.558479116012
33.133333333333, 34.2, -45, 27, 17.664887917722
33.133333333333, 34.2, -45, 33, 17.855614422854
33.133333333333, 34.2, -45, 39, 17.50465563285
33.133333333333, 34.2, -45, 45, 17.744169535229
33.133333333333, 34.2, -39, -45, 17.463110138448
33.133333333333, 34.2, -39, -39, 17.553752742243
33.133333333333, 34.2, -39, -33, 17.577340585701
33.133333333333, 34.2, -39, -27, 17.586142631183
33.133333333333, 34.2, -39, -21, 17.642137310245
33.133333333333, 34.2, -39, -15, 17.81118143206
33.133333333333, 34.2, -39, -9, 17.643227782843
33.133333333333, 34.2, -39, -3, 17.740164108166
33.133333333333, 34.2, -39, 3, 17.627269507309
33.133333333333, 34.2, -39, 9, 17.806134591723
33.133333333333, 34.2, -39, 15, 17.733848513884
33.133333333333, 34.2, -39, 21, 17.83037252843
33.133333333333, 34.2, -39, 27, 17.55543502428
33.133333333333, 34.2, -39, 33, 17.827144065111
33.133333333333, 34.2, -39, 39, 17.622408082914
33.133333333333, 34.2, -39, 45, 17.634587574485
33.133333333333, 34.2, -33, -45, 17.706563745829
33.133333333333, 34.2, -33, -39, 17.505900187681
33.133333333333, 34.2, -33, -33, 17.604449210725
33.133333333333, 34.2, -33, -27, 17.73758414425
33.133333333333, 34.2, -33, -21, 17.654332124666
33.133333333333, 34.2, -33, -15, 17.555429808558
33.133333333333, 34.2, -33, -9, 17.751302718643
33.133333333333, 34.2, -33, -3, 17.750304339079
33.133333333333, 34.2, -33, 3, 17.633040012032
33.133333333333, 34.2, -33, 9, 17.38938083195
33.133333333333, 34.2, -33, 15, 17.973789489387
33.133333333333, 34.2, -33, 21, 17.736342910169
33.133333333333, 34.2, -33, 27, 17.613752572008
33.133333333333, 34.2, -33, 33, 17.847174555764
33.133333333333, 34.2, -33, 39, 17.654428020998
33.133333333333, 34.2, -33, 45, 17.736664754482
33.133333333333, 34.2, -27, -45, 17.580660502227
33.133333333333, 34.2, -27, -39, 17.631394623184
33.133333333333, 34.2, -27, -33, 17.627347926003
33.133333333333, 34.2, -27, -27, 17.528394322381
33.133333333333, 34.2, -27, -21, 17.732761472872
33.133333333333, 34.2, -27, -15, 17.97877743937
33.133333333333, 34.2, -27, -9, 17.912702067249
33.133333333333, 34.2, -27, -3, 17.764707963257
33.133333333333, 34.2, -27, 3, 17.646286248602
33.133333333333, 34.2, -27, 9, 17.533106901275
33.133333333333, 34.2, -27, 15, 17.815742616347
33.133333333333, 34.2, -27, 21, 17.804815431935
33.133333333333, 34.2, -27, 27, 17.880274760531
33.133333333333, 34.2, -27, 33, 17.674448094275
33.133333333333, 34.2, -27, 39, 17.619446204141
33.133333333333, 34.2, -27, 45, 17.741794737639
33.133333333333, 34.2, -21, -45, 17.555175038074
33.133333333333, 34.2, -21, -39, 17.69742520836
33.133333333333, 34.2, -21, -33, 17.650856870253
33.133333333333, 34.2, -21, -27, 17.736601295763
33.133333333333, 34.2, -21, -21, 17.619324282123
33.133333333333, 34.2, -21, -15, 17.876497738267
33.133333333333, 34.2, -21, -9, 17.192137393389
33.133333333333, 34.2, -21, -3, 16.661978482186
33.133333333333, 34.2, -21, 3, 16.868757091537
33.133333333333, 34.2, -21, 9, 17.784225020152
33.133333333333, 34.2, -21, 15, 17.870672445801
33.133333333333, 34.2, -21, 21, 17.597555146392
33.133333333333, 34.2, -21, 27, 17.701352338403
33.133333333333, 34.2, -21, 33, 17.449997154341
33.133333333333, 34.2, -21, 39, 17.513679367885
33.133333333333, 34.2, -21, 45, 17.908268744377
33.133333333333, 34.2, -15, -45, 17.812853194123
33.133333333333, 34.2, -15, -39, 17.770485230544
33.133333333333, 34.2, -15, -33, 17.97600765227
33.133333333333, 34.2, -15, -27, 17.909263025132
33.133333333333, 34.2, -15, -21, 17.379379929917
33.133333333333, 34.2, -15, -15, 15.307299716198
33.133333333333, 34.2, -15, -9, 12.941826289441
33.133333333333, 34.2, -15, -3, 12.322877477563
33.133333333333, 34.2, -15, 3, 12.570611875248
33.133333333333, 34.2, -15, 9, 13.639115550493
33.133333333333, 34.2, -15, 15, 16.408132693613
33.133333333333, 34.2, -15, 21, 17.745531601892
33.133333333333, 34.2, -15, 27, 17.739020068318
33.133333333333, 34.2, -15, 33, 17.687610871889
33.133333333333, 34.2, -15, 39, 17.405010841515
33.133333333333, 34.2, -15, 45, 17.960864930223
33.133333333333, 34.2, -9, -45, 17.648248872208
33.133333333333, 34.2, -9, -39, 17.63059492902
33.133333333333, 34.2, -9, -33, 17.868947196157
33.133333333333, 34.2, -9, -27, 17.540964075706
33.133333333333, 34.2, -9, -21, 13.94697745726
33.133333333333, 34.2, -9, -15, 11.627986381002
33.133333333333, 34.2, -9, -9, 9.8866918274871
33.133333333333, 34.2, -9, -3, 9.0611703975801
33.133333333333, 34.2, -9, 3, 9.3961567821034
33.133333333333, 34.2, -9, 9, 10.784824499305
33.133333333333, 34.2, -9, 15, 12.888940411533
33.133333333333, 34.2, -9, 21, 16.467334841932
33.133333333333, 34.2, -9, 27, 17.659958444038
33.133333333333, 34.2, -9, 33, 17.947868019526
33.133333333333, 34.2, -9, 39, 17.932980664165
33.133333333333, 34.2, -9, 45, 17.537672331743
33.133333333333, 34.2, -3, -45, 17.690232941142
33.133333333333, 34.2, -3, -39, 17.80064144895
33.133333333333, 34.2, -3, -33, 17.774747479147
33.133333333333, 34.2, -3, -27, 16.118684004562
33.133333333333, 34.2, -3, -21, 12.089533535421
33.133333333333, 34.2, -3, -15, 9.3192611702944
33.133333333333, 34.2, -3, -9, 7.0273757987842
33.133333333333, 34.2, -3, -3, 5.8083600435199
33.133333333333, 34.2, -3, 3, 6.317611285106
33.133333333333, 34.2, -3, 9, 8.2420275796468
33.133333333333, 34.2, -3, 15, 10.849777139795
33.133333333333, 34.2, -3, 21, 13.756742386091
33.133333333333, 34.2, -3, 27, 17.679083867843
33.133333333333, 34.2, -3, 33, 17.77257367724
33.133333333333, 34.2, -3, 39, 17.488651364687
33.133333333333, 34.2, -3, 45, 17.826613842996
33.133333333333, 34.2, 3, -45, 17.501631128282
33.133333333333, 34.2, 3, -39, 17.508553912399
33.133333333333, 34.2, 3, -33, 17.526943153561
33.133333333333, 34.2, 3, -27, 15.131449787773
33.133333333333, 34.2, 3, -21, 10.917690795825
33.133333333333, 34.2, 3, -15, 7.7387934510772
33.133333333333, 34.2, 3, -9, 4.7341523640315
33.133333333333, 34.2, 3, -3, 2.5973388992005
33.133333333333, 34.2, 3, 3, 3.5914830629194
33.133333333333, 34.2, 3, 9, 6.3945814566213
33.133333333333, 34.2, 3, 15, 9.5200093091327
33.133333333333, 34.2, 3, 21, 12.732409193638
33.133333333333, 34.2, 3, 27, 17.064301090372
33.133333333333, 34.2, 3, 33, 17.926128253762
33.133333333333, 34.2, 3, 39, 17.848873940114
33.133333333333, 34.2, 3, 45, 17.796551405595
33.133333333333, 34.2, 9, -45, 17.633479269132
33.133333333333, 34.2, 9, -39, 17.64258206938
33.133333333333, 34.2, 9, -33, 17.655654351269
33.133333333333, 34.2, 9, -27, 13.95729213021
33.133333333333, 34.2, 9, -21, 10.659739438644
33.133333333333, 34.2, 9, -15, 7.3702356923119
33.133333333333, 34.2, 9, -9, 4.101003291426
33.133333333333, 34.2, 9, -3, 1.0748727089871
33.133333333333, 34.2, 9, 3, 2.6899025813972
33.133333333333, 34.2, 9, 9, 5.9311703272185
33.133333333333, 34.2, 9, 15, 9.211117025541
33.133333333333, 34.2, 9, 21, 12.500098202198
33.133333333333, 34.2, 9, 27, 16.862296554608
33.133333333333, 34.2, 9, 33, 17.520447436437
33.133333333333, 34.2, 9, 39, 17.524668868007
33.133333333333, 34.2, 9, 45, 17.528091814512
33.133333333333, 34.2, 15, -45, 17.586233270152
33.133333333333, 34.2, 15, -39, 17.709847842391
33.133333333333, 34.2, 15, -33, 17.900151984271
33.133333333333, 34.2, 15, -27, 15.507261653118
33.133333333333, 34.2, 15, -21, 11.378230946139
33.133333333333, 34.2, 15, -15, 8.3754041994092
33.133333333333, 34.2, 15, -9, 5.710845374131
33.133333333333, 34.2, 15, -3, 4.1075084240319
33.133333333333, 34.2, 15, 3, 4.7883031046972
33.133333333333, 34.2, 15, 9, 7.1279806020706
33.133333333333, 34.2, 15, 15, 10.019183259574
33.133333333333, 34.2, 15, 21, 13.103443053696
33.133333333333, 34.2, 15, 27, 17.370900415035
33.133333333333, 34.2, 15, 33, 17.626242698078
33.133333333333, 34.2, 15, 39, 17.572060110993
