Generated from SelSteeringTester.iob
number of ions = 1
Bender = 920V
SEL focus = -1870V
Ypos,Zpos,Sel_x,Sel_z,IonSplatPos, IonCollectorPos
34.75, 37.75, 11.748619037913, 12.181348782964, 4.1758799182613
34.75, 38, 12.361550757661, 15.843781241216, 4.4454627875816
34.75, 38.25, 13.050830527907, 20.154916373082, 4.7133424323964
34.75, 38.5, 13.821958996588, 25.169293919578, 4.4561553220164
34.75, 38.75, 14.680436823284, 30.941453629173, 4.4209883921075
35, 31, 1.0656227988657, -40.387628696393, 11.939815540061
35, 31.25, 2.0471848633606, -33.645132611506, 2.3664397654862
35, 31.5, 2.9329502937617, -27.728096294682, 3.036923934572
35, 31.75, 3.7285657529719, -22.581729024649, 3.4622432769742
35, 32, 4.4396778999362, -18.151240095496, 3.20231140879
35, 32.25, 5.0719333966263, -14.381838782225, 2.9377119296119
35, 32.5, 5.6309789050138, -11.218734365422, 2.8347903732345
35, 32.75, 6.1224610867212, -8.6071361470968, 2.9342393921043
35, 33, 6.5520266003441, -6.4922533924691, 3.0362716582881
35, 33.25, 6.9253221061081, -4.8192953923717, 3.2377149384031
35, 33.5, 7.2479942690115, -3.5334714418277, 3.2844600950801
35, 33.75, 7.5256897459039, -2.5799908107147, 3.4212239608604
35, 34, 7.7640551979421, -1.9040627926588, 3.5258893417739
35, 34.25, 7.9687372908229, -1.4508966668509, 3.5926205364875
35, 34.5, 8.1453826818615, -1.1657017157413, 3.5699959465779
35, 34.75, 8.299638028373, -0.99368723016232, 3.6091657149135
35, 35, 8.4371500014095, -0.88006249070168, 3.6735337671366
35, 35.25, 8.5635652519995, -0.77003678213805, 3.7518028625189
35, 35.5, 8.6845304423478, -0.60881938692182, 3.851842746181
35, 35.75, 8.8056922382675, -0.34161960147321, 4.0032422522417
35, 36, 8.9326973001007, 0.086353319697082, 4.0614704969445
35, 36.25, 9.0711922843475, 0.72989003639668, 4.0688623140045
35, 36.5, 9.2268238561228, 1.6437813267112, 4.036103600119
35, 36.75, 9.4052386733238, 2.8828178839758, 4.1057114356121
35, 37, 9.6120834005997, 4.5017904099077, 4.0174858042726
35, 37.25, 9.8530046949163, 6.5554896257818, 4.0270717430336
35, 37.5, 10.133649218362, 9.0987062631175, 4.0263820110131
35, 37.75, 10.459663632326, 12.186231021769, 4.1695385101253
35, 38, 10.836694601225, 15.872854617424, 4.4325810516376
35, 38.25, 11.27038877923, 20.213367756456, 4.7316962070329
35, 38.5, 11.766392830992, 25.262561183423, 4.5533212176374
35, 38.75, 12.330353417667, 31.075225596316, 4.3815128247207
35, 39, 12.967917198548, 37.706151716411, 12.436618476067
35.25, 31.25, -0.54919484374113, -33.5799127887, 2.5297187292354
35.25, 31.5, 0.66247291013133, -27.662069315556, 2.963248238132
35.25, 31.75, 1.7608209813479, -22.516792827286, 3.4447962183995
35.25, 32, 2.7516325378092, -18.088996474165, 3.1885176557818
35.25, 32.25, 3.6406907429919, -14.323593432084, 2.8887843791299
35.25, 32.5, 4.4337787645636, -11.165496886242, 2.7486347879226
35.25, 32.75, 5.1366797713563, -8.5596199980937, 2.8609149200303
35.25, 33, 5.7551769296406, -6.4508759179153, 2.9631086723107
35.25, 33.25, 6.2950534013798, -4.7841778318398, 3.1963788204944
35.25, 33.5, 6.7620923600625, -3.5044389222749, 3.2352289828745
35.25, 33.75, 7.1620769673027, -2.5565723334439, 3.4146073370506
35.25, 34, 7.5007903905353, -1.8854912519455, 3.5468538531611
35.25, 34.25, 7.7840158008039, -1.4361088378355, 3.6386691437634
35.25, 34.5, 8.0175363593735, -1.1533382651396, 3.6228702901516
35.25, 34.75, 8.2071352339117, -0.9820927050896, 3.6639694483037
35.25, 35, 8.3585955933668, -0.867285318207, 3.7302448552415
35.25, 35.25, 8.4777006015647, -0.75382927805185, 3.819809252416
35.25, 35.5, 8.5702334279194, -0.58663775818422, 3.9155018125195
35.25, 35.75, 8.6419772366062, -0.31062393728644, 4.0709594420367
35.25, 36, 8.6987151955254, 0.1292990418151, 4.1061563532066
35.25, 36.25, 8.7462304723449, 0.78821799810976, 4.0993823374888
35.25, 36.5, 8.790306231007, 1.7212197538465, 4.0401795168892
35.25, 36.75, 8.8367256408092, 2.983391138725, 4.1166532793461
35.25, 37, 8.8912718677893, 4.6298190020025, 3.9943732976698
35.25, 37.25, 8.9597280758899, 6.7155901435763, 3.9943831819706
35.25, 37.5, 9.0478774374351, 9.2957914238796, 3.9466630976942
35.25, 37.75, 9.1615031140391, 12.425509655848, 4.0765196977292
35.25, 38, 9.3063882738352, 16.159831684083, 4.3306749779925
35.25, 38.25, 9.4883160837926, 20.55384432897, 4.6382105360991
35.25, 38.5, 9.713069710182, 25.662634417415, 4.4789028402559
35.25, 38.75, 9.9864323199727, 31.541288793087, 4.4367829151175
35.5, 31.25, -3.2491443615872, -33.828058472369, 2.7474971738729
35.5, 31.5, -1.7135712170275, -27.884477358311, 2.9705792911421
35.5, 31.75, -0.31415987701621, -22.716145877261, 3.4756039085741
35.5, 32, 0.95500464725774, -18.267617836129, 3.1885687309147
35.5, 32.25, 2.099837347283, -14.483447067905, 2.8468888457911
35.5, 32.5, 3.1262532094261, -11.308187395334, 2.6649973319564
35.5, 32.75, 4.040167225292, -8.686392613221, 2.7670591238687
35.5, 33, 4.8474943855545, -6.5626165620051, 2.8681107110737
35.5, 33.25, 5.5541496770456, -4.8814130453393, 3.132213057987
35.5, 33.5, 6.1660480907885, -3.5873358920217, 3.189528013339
35.5, 33.75, 6.689104618039, -2.6249389173463, 3.3952164687586
35.5, 34, 7.1292342433007, -1.938775932882, 3.559428078197
35.5, 34.25, 7.4923519641161, -1.4734007734805, 3.6626582214394
35.5, 34.5, 7.7843727632426, -1.1733672367409, 3.6538697111058
35.5, 34.75, 8.0112116318196, -0.98322915332392, 3.7243548286461
35.5, 35, 8.1787835625, -0.84754033759236, 3.7477914049357
35.5, 35.25, 8.2930035430472, -0.71085462439805, 3.8796476395638
35.5, 35.5, 8.3597865584306, -0.51772580575198, 3.9594103754805
35.5, 35.75, 8.3850476064254, -0.21270772162825, 4.1160337025243
35.5, 36, 8.3747016720008, 0.25964584201574, 4.1436060245173
35.5, 36.25, 8.3346637457144, 0.95478102378547, 4.1249333142778
35.5, 36.5, 8.2708488164935, 1.9281440339983, 4.0533725753985
35.5, 36.75, 8.18917187443, 3.2351810373366, 4.1121428117499
35.5, 37, 8.0955479091499, 4.9313382487744, 3.966721162258
35.5, 37.25, 7.9958919109777, 7.072061792016, 3.9487357518767
35.5, 37.5, 7.896118868608, 9.7127978987992, 3.8690512686908
35.5, 37.75, 7.8021437721327, 12.908992731012, 3.9970471001511
35.5, 38, 7.7198816095479, 16.716092485003, 4.2566757235329
35.5, 38.25, 7.6552473732736, 21.18954330869, 4.6026367576651
35.5, 38.5, 7.6141560492106, 26.384791431017, 4.4816296231291
35.5, 38.75, 7.6025226321071, 32.357282986864, 4.5487521027399
35.75, 31.25, -6.1030901730992, -34.393850445747, 3.8032577583031
35.75, 31.5, -4.2463539480232, -28.398052502889, 2.7631885007651
35.75, 31.75, -2.5482778113801, -23.181196901016, 3.4106786685386
35.75, 32, -1.0028148117708, -18.68739678245, 3.1712413113824
35.75, 32.25, 0.3960819975473, -14.860765270423, 2.8340875271468
35.75, 32.5, 1.6544595666928, -11.645415512379, 2.580680911855
35.75, 32.75, 2.7783648478799, -8.9854606231675, 2.6822799421269
35.75, 33, 3.7738447877346, -6.8250137390569, 2.767034357236
35.75, 33.25, 4.6469463348622, -5.1081880056299, 3.0393546637903
35.75, 33.5, 5.403716443805, -3.7790965456516, 3.1279114914416
35.75, 33.75, 6.0502020603744, -2.7818524967879, 3.3942316927237
35.75, 34, 6.5924501339905, -2.0605689822696, 3.5462449768735
35.75, 34.25, 7.0365076138405, -1.5593591453508, 3.6754785967158
35.75, 34.5, 7.3884214533027, -1.2223361223005, 3.6694702440552
35.75, 34.75, 7.6542385979556, -0.99361303029582, 3.7489074337425
35.75, 35, 7.8400059989654, -0.81730301817879, 3.7717323458193
35.75, 35.25, 7.9517706048209, -0.63751921104267, 3.9038598659882
35.75, 35.5, 7.9955793677364, -0.39837474282831, 3.9852937079897
35.75, 35.75, 7.9774792329408, -0.043982746079564, 4.1447784301598
35.75, 36, 7.9035171561409, 0.48154364340007, 4.1714627763984
35.75, 36.25, 7.7797400809359, 1.2340912856162, 4.1567683977741
35.75, 36.5, 7.6121949609369, 2.2695470834151, 4.0403089948093
35.75, 36.75, 7.4069287397433, 3.6437978558242, 4.0824976470745
35.75, 37, 7.169988373993, 5.4127304833382, 3.9229710581526
35.75, 37.25, 6.9074208110105, 7.6322318576276, 3.9153130324677
35.75, 37.5, 6.6252729997505, 10.358188831247, 3.807725185675
35.75, 37.75, 6.3295918880031, 13.646488256752, 3.9759859617871
35.75, 38, 6.0264244296122, 17.553017014638, 4.221774020566
35.75, 38.25, 5.7218175698072, 22.13366196584, 4.575153822713
35.75, 38.5, 5.4218182605691, 27.44430998899, 4.470713236713
35.75, 38.75, 5.1324734508526, 33.540847951546, 5.103450109437
36, 31.25, -9.1614587538643, -35.281569514424, 5.0731583403467
36, 31.5, -6.9870471360628, -29.205526862759, 2.5994321470641
36, 31.75, -4.9934337992454, -23.913354652468, 3.403306870562
36, 32, -3.1744348804932, -19.348625915591, 3.1957631985312
36, 32.25, -1.52386651095, -15.454913662747, 2.8543683457408
36, 32.5, -0.035544825717807, -12.175790889654, 2.5516376786168, 2.527982001653
36, 32.75, 1.2967140414985, -9.4548306441866, 2.5887292496933
36, 33, 2.479093960952, -7.2356059169397, 2.6339215487326
36, 33.25, 3.5177787895082, -5.4616897264495, 2.920489621688
36, 33.5, 4.4189524028916, -4.0766550940461, 3.0461036946923
36, 33.75, 5.1887986642541, -3.0240750326775, 3.3319436032707
36, 34, 5.8335014395416, -2.2475225566886, 3.489255709924
36, 34.25, 6.3592445944669, -1.6905706771649, 3.6224868534214
36, 34.5, 6.7722119952086, -1.2967924163677, 3.6174466813086
36, 34.75, 7.0785875068977, -1.0097607914358, 3.708460767109
36, 35, 7.284554998856, -0.77304879017174, 3.740139649945
36, 35.25, 7.3962983365636, -0.53022946510464, 3.8667818378267
36, 35.5, 7.4200013834052, -0.22487580962479, 3.9445008761105
36, 35.75, 7.3618480099831, 0.19943914096802, 4.1087108565309
36, 36, 7.2280220806133, 0.79914240073413, 4.1386948314644
36, 36.25, 7.0247074589133, 1.630660938099, 4.1375425032564
36, 36.5, 6.7580880129244, 2.7504217419773, 4.007119437488
36, 36.75, 6.4343476109207, 4.214851802215, 4.0323477067149
36, 37, 6.0596701188479, 6.0803780853748, 3.866633734694
36, 37.25, 5.6402394000906, 8.4034275915474, 3.8837325131011
36, 37.5, 5.1822393240873, 11.240427305922, 3.7732756561544
36, 37.75, 4.6918537549209, 14.647804207169, 4.0070781391105
36, 38, 4.1752665608656, 18.681985291652, 4.2550554842951
36, 38.25, 3.6386616027448, 23.399397523142, 4.6431105282956
36, 38.5, 3.0882227546535, 28.85646789521, 4.4861859189339
36, 38.75, 2.5301338755526, 35.109623417258, 5.7067681579325
36.25, 31.25, -12.474676583894, -36.495496479794, 8.3985103422153
36.25, 31.5, -9.9868226357503, -30.309632526245, 2.4277235898037
36.25, 31.75, -7.7015288288239, -24.914027860854, 3.2051874993959
36.25, 32, -5.6124645965174, -20.251597843599, 3.187588475242
36.25, 32.25, -3.7132993863197, -16.265257828869, 2.9121483505525
36.25, 32.5, -1.9977026360575, -12.897923190147, 2.5007170388693, 2.4766074074681
36.25, 32.75, -0.45934378507081, -10.092509300914, 2.4651734275331
36.25, 33, 0.9081077252049, -7.7919315188192, 2.4588795845807
36.25, 33.25, 2.1109824505402, -5.9391052005813, 2.7163933818349
36.25, 33.5, 3.1556109583471, -4.4769457406364, 2.8347984662017
36.25, 33.75, 4.0483238028828, -3.3483684812672, 3.1612603476799
36.25, 34, 4.7954515402671, -2.4962888006121, 3.2811205312679
36.25, 34.25, 5.4033247372136, -1.8636220521294, 3.4175195327123
36.25, 34.5, 5.8782739492599, -1.3932836139575, 3.402605277248
36.25, 34.75, 6.2266297349706, -1.0281888507307, 3.5121454219205
36.25, 35, 6.4547226582654, -0.71125311776996, 3.5620666970645
36.25, 35.25, 6.5688832714222, -0.38539180159569, 3.6759500019515
36.25, 35.5, 6.575442140922, 0.0064797420054674, 3.7358575377089
36.25, 35.75, 6.4807298218366, 0.5214461600408, 3.9221242760105
36.25, 36, 6.2910768762231, 1.2165920715779, 3.9551822890445
36.25, 36.25, 6.0128138563596, 2.1490021115169, 4.0121836807872
36.25, 36.5, 5.6522713340819, 3.3757609240711, 3.8489702666308
36.25, 36.75, 5.2157798609696, 4.9539531320333, 3.8875211078354
36.25, 37, 4.7096699958201, 6.9406633619219, 3.7561598321189
36.25, 37.25, 4.1402723020874, 9.3929762626067, 3.8213444610711
36.25, 37.5, 3.5139173334464, 12.367976460606, 3.7761855349959
36.25, 37.75, 2.8369356580079, 15.922748604789, 4.131355463776
36.25, 38, 2.115657823626, 20.114377304912, 4.3455512149402
36.25, 38.25, 1.3564144023694, 24.999947218224, 4.6593100123538
36.25, 38.5, 0.56553594511934, 30.636542955413, 4.5934418502127
36.25, 38.75, -0.25064698513597, 37.08124915231, 7.6399669266725
36.5, 31.5, -13.296852311818, -31.713101624977, 2.8833420575653
36.5, 31.75, -10.724463881226, -26.18462526612, 3.1119482167726
36.5, 32, -8.3695130075794, -21.396605150308, 3.2078589997051
36.5, 32.25, -6.2255078426097, -17.291163378861, 2.9305795759656
36.5, 32.5, -4.2859565360704, -13.810422033537, 2.4867858254781, 2.4618386787606
36.5, 32.75, -2.5443672386464, -10.896503200289, 2.3835935495563, 2.3626385836786
36.5, 33, -0.99424810055643, -8.4915289673954, 2.2945736913173, 2.2753834051664
36.5, 33.25, 0.37089272332378, -6.5376214357093, 2.4775158242017
36.5, 33.5, 1.5575470854528, -4.9769026795402, 2.6126916916181
36.5, 33.75, 2.5722068315372, -3.7514947797172, 2.9712842885082
36.5, 34, 3.4213638127549, -2.8035198575817, 3.1074327259592
36.5, 34.25, 4.111509880051, -2.0750999688171, 3.2685940889098
36.5, 34.5, 4.6491368759889, -1.5083572035655, 3.2792349151273
36.5, 34.75, 5.040736652445, -1.0454136701301, 3.3946669394513
36.5, 35, 5.292801061878, -0.62839144188911, 3.4406628780335
36.5, 35.25, 5.4118219481315, -0.19941260945052, 3.5580828142801
36.5, 35.5, 5.4042911594734, 0.29940074123442, 3.614219408378
36.5, 35.75, 5.2767005506903, 0.92592650465667, 3.7774610691989
36.5, 36, 5.0355419653933, 1.738042623736, 3.7957922286654
36.5, 36.25, 4.6873072555754, 2.7936269771308, 3.8484507923989
36.5, 36.5, 4.2384882671759, 4.1505575003102, 3.6732709601013
36.5, 36.75, 3.6955768524203, 5.8667120905593, 3.7074018865013
36.5, 37, 3.0650648523588, 7.9999686740339, 3.6273019299236
36.5, 37.25, 2.3534441273659, 10.608205158263, 3.7691206166461
36.5, 37.5, 1.5672065182589, 13.749299434014, 3.8121244353219
36.5, 37.75, 0.71284387493506, 17.48112944793, 4.2035984856569
36.5, 38, -0.20315195154399, 21.861573093571, 4.4617009984419
36.5, 38.25, -1.1742891122121, 26.94850828778, 4.8172023896544
36.5, 38.5, -2.1940757634584, 32.799812923186, 4.8905537379197
36.75, 31.5, -16.96830800944, -33.418666252401, 4.9391304319027
36.75, 31.75, -14.114139938378, -27.726555595174, 2.8685852041255
36.75, 32, -11.498189146165, -22.783940464724, 3.1678876401687
36.75, 32.25, -9.1137830793159, -18.531995934434, 2.9144044282204
36.75, 32.5, -6.9542491845787, -14.911897069775, 2.5360361145925, 2.5211502454307
36.75, 32.75, -5.0129149038112, -11.864818969741, 2.3874755756654, 2.365603796102
36.75, 33, -3.2831076871371, -9.3319367296062, 2.2304984726016, 2.2119445451041
36.75, 33.25, -1.75815497851, -7.2544254157692, 2.3883444631088, 2.3695274188497
36.75, 33.5, -0.43138422246557, -5.5734601188451, 2.5022330255743
36.75, 33.75, 0.70387713401578, -4.2302159089595, 2.8665216711059
36.75, 34, 1.6543016431388, -3.165867892094, 2.9993006143551
36.75, 34.25, 2.4265618615318, -2.3215911216103, 3.1938839865967
36.75, 34.5, 3.0273303445429, -1.6385607011616, 3.1948107327063
36.75, 34.75, 3.4632796442602, -1.057951704599, 3.3270302890238
36.75, 35, 3.7410823139362, -0.52093921974301, 3.3632391798199
36.75, 35.25, 3.8674109103158, 0.031301668845117, 3.4902821889604
36.75, 35.5, 3.8489379866514, 0.65759588964283, 3.5326220116874
36.75, 35.75, 3.6923360952642, 1.4167683413252, 3.7095405370454
36.75, 36, 3.4042777933646, 2.3676439682022, 3.7012748311818
36.75, 36.25, 2.9914356342051, 3.5690476605669, 3.7669813759755
36.75, 36.5, 2.4604821719695, 5.0798043226823, 3.5871826276746
36.75, 36.75, 1.81808996154, 6.9587389277294, 3.6348321547978
36.75, 37, 1.0709315515123, 9.2646763427183, 3.6238404411825
36.75, 37.25, 0.22567950724624, 12.056441518478, 3.8284364784317
36.75, 37.5, -0.71099362778477, 15.392859335057, 3.9350513600329
36.75, 37.75, -1.7324152945075, 19.332754733041, 4.302009881022
36.75, 38, -2.8319129382726, 23.934952640906, 4.6755059044561
36.75, 38.25, -4.0028140072245, 29.258277956396, 4.9508179228969
36.75, 38.5, -5.2384459476452, 35.361555605195, 5.6368668804138
37, 31.75, -17.922457987908, -29.541227604263, 3.1476995969953
37, 32, -15.05110205966, -24.413896372542, 3.1331935850813
37, 32.25, -12.431416314677, -19.987121062353, 3.0769230200273
37, 32.5, -10.056523255655, -16.200957943685, 2.6141972358711
37, 32.75, -7.9195453887805, -12.995463251136, 2.4097164835588, 2.3879228476914
37, 33, -6.0136052190792, -10.31069323048, 2.2495528132686, 2.2303195241812
37, 33.25, -4.3318252528552, -8.0867041470483, 2.4005272373793, 2.3811372760015
37, 33.5, -2.8673279902432, -6.2635522619821, 2.4677336347455, 2.4472457860259
37, 33.75, -1.6132359374315, -4.781293799635, 2.780911526976
37, 34, -0.56267160084099, -3.5799850253388, 2.8762330081286
37, 34.25, 0.29124251543544, -2.5996822095476, 3.0645187181856
37, 34.5, 0.95538391009904, -1.7804415654391, 3.0659360241117
37, 34.75, 1.4366300704423, -1.0623193783686, 3.2012734983195
37, 35, 1.7418584981933, -0.38537188898772, 3.2380919762585
37, 35.25, 1.8779466899578, 0.3103446457535, 3.3631890233274
37, 35.5, 1.8517721355893, 1.0847739968449, 3.3924332764147
37, 35.75, 1.6702123342548, 1.9978598840535, 3.5677506405605
37, 36, 1.340144778369, 3.1095460671932, 3.5736637070888
37, 36.25, 0.86844696570188, 4.4797762986273, 3.6866333027054
37, 36.5, 0.26199639332481, 6.1684943214059, 3.5476293313947
37, 36.75, -0.47232944658026, 8.2356438795105, 3.6863453168727
37, 37, -1.3276530615985, 10.741168731824, 3.6861597322376
37, 37.25, -2.2970969495364, 13.745012622327, 3.8921898893549
37, 37.5, -3.3737836205401, 17.30711928755, 4.0929178918049
37, 37.75, -4.5508355740458, 21.487432486378, 4.5929400998266
37, 38, -5.8213753215969, 26.345895969309, 4.8710482811342
37, 38.25, -7.1785253600683, 31.942453485914, 5.1520097906984
37.25, 31.75, -22.2013190086, -31.630050017033, 5.2524138931023
37.25, 32, -19.080860784277, -26.286765490659, 3.1852591534902
37.25, 32.25, -16.231698751915, -21.655904423445, 3.2620335616997
37.25, 32.5, -13.646721413708, -17.676214309875, 2.8345248137824
37.25, 32.75, -11.318817286752, -14.286442641634, 2.6394931497862
37.25, 33, -9.2408748721937, -11.425336918328, 2.3482658564243, 2.3279746153091
37.25, 33.25, -7.4057826836361, -9.0316446474753, 2.4745180325869
37.25, 33.5, -5.8064292233903, -7.0441133170389, 2.5069222431664, 2.4853126251167
37.25, 33.75, -4.4357030042447, -5.4014904201031, 2.7642810613087
37.25, 34, -3.2864925332833, -4.0425234590657, 2.7994006586591
37.25, 34.25, -2.3516863151453, -2.9059599265456, 2.982662276641
37.25, 34.5, -1.6241728633177, -1.9305473333225, 2.9640370553327
37.25, 34.75, -1.0968406829052, -1.0550331631675, 3.1088120045665
37.25, 35, -0.76257828110829, -0.21816492173821, 3.1360198446666
37.25, 35.25, -0.61427416955121, 0.64130989555269, 3.2619842628909
37.25, 35.5, -0.64481685077772, 1.5846438072622, 3.2742392187742
37.25, 35.75, -0.8470948394388, 2.6730893012136, 3.4678014864701
37.25, 36, -1.2139966399409, 3.9678988801315, 3.4858004260266
37.25, 36.25, -1.7384107604157, 5.5303250486031, 3.6621908245953
37.25, 36.5, -2.4132257124875, 7.4216203223914, 3.5960387186247
37.25, 36.75, -3.2313299966045, 9.7030371828005, 3.8170303241306
37.25, 37, -4.1856121285819, 12.435828147456, 3.8114563762133
37.25, 37.25, -5.2689606139902, 15.681245723739, 4.1897217913909
37.25, 37.5, -6.4742639611941, 19.500542384572, 4.3898256963399
37.25, 37.75, -7.7944106713403, 23.954970681109, 4.9235052251743
37.25, 38, -9.2222892667633, 29.105783067644, 5.1595772096259
37.25, 38.25, -10.750788242556, 35.014232084155, 5.8624367427339
37.5, 32, -23.640074362396, -28.402840406168, 3.5855893571954
37.5, 32.25, -20.567921597278, -23.537711561657, 3.3575670809555
37.5, 32.5, -17.77878632932, -19.336275776383, 3.1776062074569
37.5, 32.75, -15.265289192903, -15.735763747245, 2.8745811436786
37.5, 33, -13.020050825085, -12.673406203277, 2.5305578505722
37.5, 33.25, -11.035691863857, -10.086433869787, 2.6026551229947
37.5, 33.5, -9.3048329451121, -7.912077464629, 2.561475797865
37.5, 33.75, -7.8200947020669, -6.0875676912256, 2.759190321561
37.5, 34, -6.5740977751557, -4.5501352958381, 2.7460706746242
37.5, 34.25, -5.5594627980608, -3.2370109735057, 2.9305397063074
37.5, 34.5, -4.7688104088884, -2.085425471887, 2.9201458787044
37.5, 34.75, -4.1947612457443, -1.0326094822958, 3.0795846368194
37.5, 35, -3.829935939284, -0.015793741680682, 3.0996456383999
37.5, 35.25, -3.6669551320374, 1.0277910223231, 3.217019791532
37.5, 35.5, -3.6984394518659, 2.1609141118824, 3.2125874281017
37.5, 35.75, -3.9170095412992, 3.4463448142633, 3.4098155841471
37.5, 36, -4.3152860391419, 4.9468523599207, 3.4206206447879
37.5, 36.25, -4.8858895786107, 6.7252060798928, 3.665763582737
37.5, 36.5, -5.6214407919906, 8.8441752390936, 3.7022999991451
37.5, 36.75, -6.5145603215788, 11.366529108956, 3.9616266803265
37.5, 37, -7.5578688005917, 14.355036971159, 4.0268329336241
37.5, 37.25, -8.743986868998, 17.872468105517, 4.4275537347089
37.5, 37.5, -10.065535156988, 21.981591801159, 4.7646133658296
37.5, 37.75, -11.515134305926, 26.745177336037, 5.1419380436397
37.5, 38, -13.085404953454, 32.225993984379, 5.2507887127471
37.75, 32.25, -25.493376065744, -25.63190813642, 3.6218478459362
37.75, 32.5, -22.506660664803, -21.179752022959, 3.5242232467251
37.75, 32.75, -19.813519705436, -17.341433233116, 3.4146041747299
37.75, 33, -17.406267255777, -14.052439562045, 2.9837203786158
37.75, 33.25, -15.277217386756, -11.248258847278, 2.8736500524574
37.75, 33.5, -13.418684166623, -8.8643789216876, 2.8264142358647
37.75, 33.75, -11.822981664678, -6.8362876065075, 3.0051768317879
37.75, 34, -10.482423951849, -5.0994727108628, 2.8735341230253
37.75, 34.25, -9.3893250988331, -3.5894220536575, 3.0271648280445
37.75, 34.5, -8.5359991705045, -2.2416234891862, 2.9793780646515
37.75, 34.75, -7.9147602419835, -0.99156479444355, 3.1429525831484
37.75, 35, -7.5179223772138, 0.22526618093252, 3.1737312805505
37.75, 35.25, -7.3377996487543, 1.4733816143125, 3.2910095377344
37.75, 35.5, -7.366706131259, 2.817293680273, 3.2693400889111
37.75, 35.75, -7.596955885645, 4.3215145654976, 3.5135609507369
37.75, 36, -8.0208629828412, 6.0505564548075, 3.5656432420232
37.75, 36.25, -8.6307414975017, 8.0689315153286, 3.9348349264611
37.75, 36.5, -9.4189054965973, 10.441151932813, 4.0003600595964
37.75, 36.75, -10.377669048263, 13.23172987625, 4.2467385544106
37.75, 37, -11.499346222728, 16.505177505314, 4.4720991882206
37.75, 37.25, -12.776251092786, 20.326007037424, 4.9344755910367
37.75, 37.5, -14.200697723543, 24.758730623871, 5.1543675489892
37.75, 37.75, -15.765000188025, 29.867860445753, 5.3226916272378
38, 32.5, -27.884287086432, -23.205252673477, 3.534090304359
38, 32.75, -25.018067417433, -19.101457661949, 3.7545742058511
38, 33, -22.454658338102, -15.559975394979, 3.4558133880881
38, 33.25, -20.186023838585, -12.514306568075, 3.3338904343833
38, 33.5, -18.204127901699, -9.8979519018903, 3.0659042291574
38, 33.75, -16.500934520969, -7.6444120882079, 3.2022609048203
38, 34, -15.068407680839, -5.6871878411621, 3.0736896762497
38, 34.25, -13.898511369713, -3.9597798585892, 3.2616587810823
38, 34.5, -12.983209578786, -2.3956888588145, 3.2121208377415
38, 34.75, -12.314466292504, -0.92841553594917, 3.4008572892845
38, 35, -11.884245500201, 0.50853940565139, 3.4188750338102
38, 35.25, -11.684511191212, 1.9816752430052, 3.5530984035725
38, 35.5, -11.707227351842, 3.5574912782758, 3.5387986180114
38, 35.75, -11.944357972359, 5.3024868052453, 3.8003016290969
38, 36, -12.387867038138, 7.2831611260772, 3.8300612630092
38, 36.25, -13.02971854154, 9.5660135252401, 4.1971290811701
38, 36.5, -13.861876467708, 12.217543293722, 4.2512187450845
38, 36.75, -14.876304802019, 15.304249718785, 4.6511456855212
38, 37, -16.064967540093, 18.892632134259, 4.8431502268622
38, 37.25, -17.419828663347, 23.049189772457, 5.2371522108612
38, 37.5, -18.932852160651, 27.84042197559, 5.0958967938404
38.25, 32.75, -30.933490936877, -21.013843709603, 3.7394615838769
38.25, 33, -28.220358259976, -17.193552171346, 4.0079263557115
38.25, 33.25, -25.817775815958, -13.881764035672, 4.0685314432736
38.25, 33.5, -23.717309173197, -11.009730583988, 3.799802607362
38.25, 33.75, -21.910523906583, -8.5087030874565, 3.762169429928
38.25, 34, -20.388985587284, -6.3099328288808, 3.6507006971133
38.25, 34.25, -19.144259785768, -4.3446710761636, 3.8252428011648
38.25, 34.5, -18.167912075296, -2.5441690953448, 3.7721570653569
38.25, 34.75, -17.451508032857, -0.83967814221978, 4.0039104097602
38.25, 35, -16.986613219604, 0.83755048550665, 4.0319858729497
38.25, 35.25, -16.764793218346, 2.5562655124813, 4.1943706896795
38.25, 35.5, -16.777613597689, 4.3852156680077, 4.1655724271986
38.25, 35.75, -17.01663992973, 6.3931496860459, 4.4386681871829
38.25, 36, -17.473437783541, 8.648816308938, 4.4848359010501
38.25, 36.25, -18.139572739834, 11.220964229666, 4.7707112243841
38.25, 36.5, -19.00661036442, 14.178342192434, 4.935242336451
38.25, 36.75, -20.066116227303, 17.58969892934, 5.2626723000553
38.25, 37, -21.309655905468, 21.523783145472, 5.3138073975706
38.25, 37.25, -22.728794968454, 26.049343595281, 4.8855022451285
38.5, 33.25, -32.228137905477, -15.347818230279, 3.9960020621934
38.5, 33.5, -30.014372992329, -12.196649194695, 4.2498777312845
38.5, 33.75, -28.108320451574, -9.4259225968271, 4.2635003949154
38.5, 34, -26.501094285632, -6.9643598534167, 4.137120277293
38.5, 34.25, -25.183808502741, -4.7406823998317, 4.4156417073831
38.5, 34.5, -24.147577096941, -2.6836116658524, 4.3555585898699
38.5, 34.75, -23.383514075773, -0.72186907567084, 4.6069781870646
38.5, 35, -22.882733437931, 1.2158239632845, 4.638091284875
38.5, 35.25, -22.636349191889, 3.2007460091263, 4.8134060646995
38.5, 35.5, -22.635475329356, 5.3041756236926, 4.7924687990308
38.5, 35.75, -22.871225860901, 7.5973914265633, 5.008976050718
